respondent_id,loan_amount_000s,state_abbr,year
549300CEHN5CVC6INV48,879077,OH,2017
549300CEHN5CVC6INV48,1130278,OH,2017
549300CEHN5CVC6INV48,153251,OH,2017
549300CEHN5CVC6INV48,957314,OH,2017
549300CEHN5CVC6INV48,647705,OH,2017
549300CEHN5CVC6INV48,1638492,OH,2017
549300CEHN5CVC6INV48,1424449,OH,2017
549300CEHN5CVC6INV48,1303484,OH,2017
549300CEHN5CVC6INV48,680420,OH,2017
549300CEHN5CVC6INV48,693946,OH,2017
549300CEHN5CVC6INV48,952704,OH,2017
549300CEHN5CVC6INV48,1830808,OH,2017
549300CEHN5CVC6INV48,1513485,OH,2017
549300CEHN5CVC6INV48,708179,OH,2017
549300CEHN5CVC6INV48,1815401,OH,2017
549300CEHN5CVC6INV48,179285,OH,2017
549300CEHN5CVC6INV48,468837,OH,2017
549300CEHN5CVC6INV48,866881,OH,2017
549300CEHN5CVC6INV48,855335,OH,2017
549300CEHN5CVC6INV48,618781,OH,2017
549300CEHN5CVC6INV48,1444094,OH,2017
549300CEHN5CVC6INV48,511720,OH,2017
549300CEHN5CVC6INV48,1456022,OH,2017
549300CEHN5CVC6INV48,1532404,OH,2017
549300CEHN5CVC6INV48,289575,OH,2017
549300CEHN5CVC6INV48,1002851,OH,2017
549300CEHN5CVC6INV48,377979,OH,2017
549300CEHN5CVC6INV48,1987555,OH,2017
549300CEHN5CVC6INV48,990982,OH,2017
549300CEHN5CVC6INV48,1697268,OH,2017
549300CEHN5CVC6INV48,1044455,OH,2017
549300CEHN5CVC6INV48,321779,OH,2017
549300CEHN5CVC6INV48,1710975,OH,2017
549300CEHN5CVC6INV48,561056,OH,2017
549300CEHN5CVC6INV48,374053,OH,2017
549300CEHN5CVC6INV48,988155,OH,2017
549300CEHN5CVC6INV48,723723,OH,2017
549300CEHN5CVC6INV48,721470,OH,2017
549300CEHN5CVC6INV48,1293929,OH,2017
549300CEHN5CVC6INV48,249459,OH,2017
549300CEHN5CVC6INV48,947367,OH,2017
549300CEHN5CVC6INV48,1864501,OH,2017
549300CEHN5CVC6INV48,1650309,OH,2017
549300CEHN5CVC6INV48,1162280,OH,2017
549300CEHN5CVC6INV48,806219,OH,2017
549300CEHN5CVC6INV48,1289422,OH,2017
549300CEHN5CVC6INV48,1746592,OH,2017
549300CEHN5CVC6INV48,1745928,OH,2017
549300CEHN5CVC6INV48,1640787,OH,2017
549300CEHN5CVC6INV48,867526,OH,2017
549300CEHN5CVC6INV48,1538809,OH,2017
549300CEHN5CVC6INV48,512147,OH,2017
549300CEHN5CVC6INV48,1372546,OH,2017
549300CEHN5CVC6INV48,1216795,OH,2017
549300CEHN5CVC6INV48,1304567,OH,2017
549300CEHN5CVC6INV48,1753856,OH,2017
549300CEHN5CVC6INV48,827891,OH,2017
549300CEHN5CVC6INV48,653242,OH,2017
549300CEHN5CVC6INV48,1794414,OH,2017
549300CEHN5CVC6INV48,171712,OH,2017
549300CEHN5CVC6INV48,1319014,OH,2017
549300CEHN5CVC6INV48,368129,OH,2017
549300CEHN5CVC6INV48,923724,OH,2017
549300CEHN5CVC6INV48,985563,OH,2017
549300CEHN5CVC6INV48,1073490,OH,2017
549300CEHN5CVC6INV48,1290061,OH,2017
549300CEHN5CVC6INV48,1179017,OH,2017
549300CEHN5CVC6INV48,955172,OH,2017
549300CEHN5CVC6INV48,291929,OH,2017
549300CEHN5CVC6INV48,1279741,OH,2017
549300CEHN5CVC6INV48,1131515,OH,2017
549300CEHN5CVC6INV48,310321,OH,2017
549300CEHN5CVC6INV48,1183811,OH,2017
549300CEHN5CVC6INV48,791906,OH,2017
549300CEHN5CVC6INV48,105037,OH,2017
549300CEHN5CVC6INV48,519001,OH,2017
549300CEHN5CVC6INV48,277103,OH,2017
549300CEHN5CVC6INV48,1607703,OH,2017
549300CEHN5CVC6INV48,968004,OH,2017
549300CEHN5CVC6INV48,611849,OH,2017
549300CEHN5CVC6INV48,176478,OH,2017
549300CEHN5CVC6INV48,853156,OH,2017
549300CEHN5CVC6INV48,1427601,OH,2017
549300CEHN5CVC6INV48,1598610,OH,2017
549300CEHN5CVC6INV48,1682494,OH,2017
549300CEHN5CVC6INV48,1768461,OH,2017
549300CEHN5CVC6INV48,982519,OH,2017
549300CEHN5CVC6INV48,563267,OH,2017
549300CEHN5CVC6INV48,467177,OH,2017
549300CEHN5CVC6INV48,299898,OH,2017
549300CEHN5CVC6INV48,863831,OH,2017
549300CEHN5CVC6INV48,527546,OH,2017
549300CEHN5CVC6INV48,949270,OH,2017
549300CEHN5CVC6INV48,1112758,OH,2017
549300CEHN5CVC6INV48,256108,OH,2017
549300CEHN5CVC6INV48,459119,OH,2017
549300CEHN5CVC6INV48,427010,OH,2017
549300CEHN5CVC6INV48,1832186,OH,2017
549300CEHN5CVC6INV48,611027,OH,2017
549300CEHN5CVC6INV48,459398,OH,2017
549300CEHN5CVC6INV48,1920462,OH,2017
549300CEHN5CVC6INV48,1951088,OH,2017
549300CEHN5CVC6INV48,1017053,OH,2017
549300CEHN5CVC6INV48,1469532,OH,2017
549300CEHN5CVC6INV48,1991119,OH,2017
549300CEHN5CVC6INV48,1277594,OH,2017
549300CEHN5CVC6INV48,1654536,OH,2017
549300CEHN5CVC6INV48,1743136,OH,2017
549300CEHN5CVC6INV48,103466,OH,2017
549300CEHN5CVC6INV48,120427,OH,2017
549300CEHN5CVC6INV48,876077,OH,2017
549300CEHN5CVC6INV48,882663,OH,2017
549300CEHN5CVC6INV48,662694,OH,2017
549300CEHN5CVC6INV48,140621,OH,2017
549300CEHN5CVC6INV48,803733,OH,2017
549300CEHN5CVC6INV48,564286,OH,2017
549300CEHN5CVC6INV48,1391791,OH,2017
549300CEHN5CVC6INV48,933705,OH,2017
549300CEHN5CVC6INV48,925510,OH,2017
549300CEHN5CVC6INV48,1391573,OH,2017
549300CEHN5CVC6INV48,1020491,OH,2017
549300CEHN5CVC6INV48,514290,OH,2017
549300CEHN5CVC6INV48,390183,OH,2017
549300CEHN5CVC6INV48,1086332,OH,2017
549300CEHN5CVC6INV48,1842505,OH,2017
549300CEHN5CVC6INV48,754146,OH,2017
549300CEHN5CVC6INV48,1139474,OH,2017
549300CEHN5CVC6INV48,504316,OH,2017
549300CEHN5CVC6INV48,272366,OH,2017
549300CEHN5CVC6INV48,1108357,OH,2017
549300CEHN5CVC6INV48,1043323,OH,2017
549300CEHN5CVC6INV48,1419012,OH,2017
549300CEHN5CVC6INV48,438141,OH,2017
549300CEHN5CVC6INV48,1014610,OH,2017
549300CEHN5CVC6INV48,1057948,OH,2017
549300CEHN5CVC6INV48,976718,OH,2017
549300CEHN5CVC6INV48,583933,OH,2017
549300CEHN5CVC6INV48,1746194,OH,2017
549300CEHN5CVC6INV48,775489,OH,2017
549300CEHN5CVC6INV48,1841580,OH,2017
549300CEHN5CVC6INV48,316800,OH,2017
549300CEHN5CVC6INV48,535945,OH,2017
549300CEHN5CVC6INV48,1583600,OH,2017
549300CEHN5CVC6INV48,711784,OH,2017
549300CEHN5CVC6INV48,1768083,OH,2017
549300CEHN5CVC6INV48,233245,OH,2017
549300CEHN5CVC6INV48,1223466,OH,2017
549300CEHN5CVC6INV48,842000,OH,2017
549300CEHN5CVC6INV48,1024378,OH,2017
549300CEHN5CVC6INV48,576315,OH,2017
549300CEHN5CVC6INV48,846168,OH,2017
549300CEHN5CVC6INV48,713496,OH,2017
549300CEHN5CVC6INV48,1734625,OH,2017
549300CEHN5CVC6INV48,708704,OH,2017
549300CEHN5CVC6INV48,495973,OH,2017
549300CEHN5CVC6INV48,505336,OH,2017
549300CEHN5CVC6INV48,123842,OH,2017
549300CEHN5CVC6INV48,1349231,OH,2017
549300CEHN5CVC6INV48,1532252,OH,2017
549300CEHN5CVC6INV48,1594254,OH,2017
549300CEHN5CVC6INV48,1090885,OH,2017
549300CEHN5CVC6INV48,361291,OH,2017
549300CEHN5CVC6INV48,1396083,OH,2017
549300CEHN5CVC6INV48,274936,OH,2017
549300CEHN5CVC6INV48,558310,OH,2017
549300CEHN5CVC6INV48,1484084,OH,2017
549300CEHN5CVC6INV48,1632806,OH,2017
549300CEHN5CVC6INV48,988604,OH,2017
549300CEHN5CVC6INV48,776467,OH,2017
549300CEHN5CVC6INV48,1645094,OH,2017
549300CEHN5CVC6INV48,1808866,OH,2017
549300CEHN5CVC6INV48,1730172,OH,2017
549300CEHN5CVC6INV48,464134,OH,2017
549300CEHN5CVC6INV48,1894917,OH,2017
549300CEHN5CVC6INV48,971803,OH,2017
549300CEHN5CVC6INV48,775525,OH,2017
549300CEHN5CVC6INV48,1125353,OH,2017
549300CEHN5CVC6INV48,416086,OH,2017
549300CEHN5CVC6INV48,1223149,OH,2017
549300CEHN5CVC6INV48,499253,OH,2017
549300CEHN5CVC6INV48,941211,OH,2017
549300CEHN5CVC6INV48,1173823,OH,2017
549300CEHN5CVC6INV48,1463537,OH,2017
549300CEHN5CVC6INV48,1397443,OH,2017
549300CEHN5CVC6INV48,1173389,OH,2017
549300CEHN5CVC6INV48,934803,OH,2017
549300CEHN5CVC6INV48,1458074,OH,2017
549300CEHN5CVC6INV48,196648,OH,2017
549300CEHN5CVC6INV48,680350,OH,2017
549300CEHN5CVC6INV48,1387449,OH,2017
549300CEHN5CVC6INV48,575157,OH,2017
549300CEHN5CVC6INV48,1171533,OH,2017
549300CEHN5CVC6INV48,1657733,OH,2017
549300CEHN5CVC6INV48,138870,OH,2017
549300CEHN5CVC6INV48,1632304,OH,2017
549300CEHN5CVC6INV48,486030,OH,2017
549300CEHN5CVC6INV48,1741591,OH,2017
549300CEHN5CVC6INV48,404805,OH,2017
549300CEHN5CVC6INV48,1713695,OH,2017
549300CEHN5CVC6INV48,752673,OH,2017
549300CEHN5CVC6INV48,1932325,OH,2017
549300CEHN5CVC6INV48,1658214,OH,2017
549300CEHN5CVC6INV48,1187884,OH,2017
549300CEHN5CVC6INV48,234490,OH,2017
549300CEHN5CVC6INV48,436458,OH,2017
549300CEHN5CVC6INV48,1442459,OH,2017
549300CEHN5CVC6INV48,678486,OH,2017
549300CEHN5CVC6INV48,991982,OH,2017
549300CEHN5CVC6INV48,1797352,OH,2017
549300CEHN5CVC6INV48,1638247,OH,2017
549300CEHN5CVC6INV48,709413,OH,2017
549300CEHN5CVC6INV48,1524943,OH,2017
549300CEHN5CVC6INV48,620891,OH,2017
549300CEHN5CVC6INV48,1039178,OH,2017
549300CEHN5CVC6INV48,1923171,OH,2017
549300CEHN5CVC6INV48,1220394,OH,2017
549300CEHN5CVC6INV48,612754,OH,2017
549300CEHN5CVC6INV48,101337,OH,2017
549300CEHN5CVC6INV48,529531,OH,2017
549300CEHN5CVC6INV48,1948665,OH,2017
549300CEHN5CVC6INV48,1361955,OH,2017
549300CEHN5CVC6INV48,236317,OH,2017
549300CEHN5CVC6INV48,1962350,OH,2017
549300CEHN5CVC6INV48,1414642,OH,2017
549300CEHN5CVC6INV48,1674085,OH,2017
549300CEHN5CVC6INV48,933210,OH,2017
549300CEHN5CVC6INV48,757284,OH,2017
549300CEHN5CVC6INV48,287409,OH,2017
549300CEHN5CVC6INV48,1681765,OH,2017
549300CEHN5CVC6INV48,796767,OH,2017
549300CEHN5CVC6INV48,411646,OH,2017
549300CEHN5CVC6INV48,567608,OH,2017
549300CEHN5CVC6INV48,1824035,OH,2017
549300CEHN5CVC6INV48,980965,OH,2017
549300CEHN5CVC6INV48,1615944,OH,2017
549300CEHN5CVC6INV48,1709892,OH,2017
549300CEHN5CVC6INV48,1271002,OH,2017
549300CEHN5CVC6INV48,207697,OH,2017
549300CEHN5CVC6INV48,1807447,OH,2017
549300CEHN5CVC6INV48,700728,OH,2017
549300CEHN5CVC6INV48,1870145,OH,2017
549300CEHN5CVC6INV48,1052210,OH,2017
549300CEHN5CVC6INV48,1664513,OH,2017
549300CEHN5CVC6INV48,800878,OH,2017
549300CEHN5CVC6INV48,518545,OH,2017
549300CEHN5CVC6INV48,828199,OH,2017
549300CEHN5CVC6INV48,1440139,OH,2017
549300CEHN5CVC6INV48,1537742,OH,2017
549300CEHN5CVC6INV48,1803408,OH,2017
549300CEHN5CVC6INV48,1114772,OH,2017
549300CEHN5CVC6INV48,1978655,OH,2017
549300CEHN5CVC6INV48,1180225,OH,2017
549300CEHN5CVC6INV48,1255409,OH,2017
549300CEHN5CVC6INV48,1858365,OH,2017
549300CEHN5CVC6INV48,193708,OH,2017
549300CEHN5CVC6INV48,947478,OH,2017
549300CEHN5CVC6INV48,1453518,OH,2017
549300CEHN5CVC6INV48,1177536,OH,2017
549300CEHN5CVC6INV48,1058242,OH,2017
549300CEHN5CVC6INV48,1132307,OH,2017
549300CEHN5CVC6INV48,302327,OH,2017
549300CEHN5CVC6INV48,1700124,OH,2017
549300CEHN5CVC6INV48,1243193,OH,2017
549300CEHN5CVC6INV48,110738,OH,2017
549300CEHN5CVC6INV48,747019,OH,2017
549300CEHN5CVC6INV48,1049812,OH,2017
549300CEHN5CVC6INV48,1271433,OH,2017
549300CEHN5CVC6INV48,899342,OH,2017
549300CEHN5CVC6INV48,1187040,OH,2017
549300CEHN5CVC6INV48,1938412,OH,2017
549300CEHN5CVC6INV48,161302,OH,2017
549300CEHN5CVC6INV48,635113,OH,2017
549300CEHN5CVC6INV48,217508,OH,2017
549300CEHN5CVC6INV48,413095,OH,2017
549300CEHN5CVC6INV48,1577251,OH,2017
549300CEHN5CVC6INV48,1256144,OH,2017
549300CEHN5CVC6INV48,1045228,OH,2017
549300CEHN5CVC6INV48,1482693,OH,2017
549300CEHN5CVC6INV48,1423124,OH,2017
549300CEHN5CVC6INV48,1977485,OH,2017
549300CEHN5CVC6INV48,568528,OH,2017
549300CEHN5CVC6INV48,1974029,OH,2017
549300CEHN5CVC6INV48,896626,OH,2017
549300CEHN5CVC6INV48,962387,OH,2017
549300CEHN5CVC6INV48,1585361,OH,2017
549300CEHN5CVC6INV48,996071,OH,2017
549300CEHN5CVC6INV48,869882,OH,2017
549300CEHN5CVC6INV48,537681,OH,2017
549300CEHN5CVC6INV48,579214,OH,2017
549300CEHN5CVC6INV48,1252285,OH,2017
549300CEHN5CVC6INV48,743587,OH,2017
549300CEHN5CVC6INV48,1287914,OH,2017
549300CEHN5CVC6INV48,984308,OH,2017
549300CEHN5CVC6INV48,1630346,OH,2017
549300CEHN5CVC6INV48,1782753,OH,2017
549300CEHN5CVC6INV48,925207,OH,2017
549300CEHN5CVC6INV48,169140,OH,2017
549300CEHN5CVC6INV48,1217392,OH,2017
549300CEHN5CVC6INV48,1809098,OH,2017
549300CEHN5CVC6INV48,793746,OH,2017
549300CEHN5CVC6INV48,476860,OH,2017
549300CEHN5CVC6INV48,396346,OH,2017
549300CEHN5CVC6INV48,1905143,OH,2017
549300CEHN5CVC6INV48,1446740,OH,2017
549300CEHN5CVC6INV48,237520,OH,2017
549300CEHN5CVC6INV48,147042,OH,2017
549300CEHN5CVC6INV48,1174790,OH,2017
549300CEHN5CVC6INV48,125353,OH,2017
549300CEHN5CVC6INV48,1287074,OH,2017
549300CEHN5CVC6INV48,1946644,OH,2017
549300CEHN5CVC6INV48,1802764,OH,2017
549300CEHN5CVC6INV48,589193,OH,2017
549300CEHN5CVC6INV48,1915385,OH,2017
549300CEHN5CVC6INV48,1370645,OH,2017
549300CEHN5CVC6INV48,1673476,OH,2017
549300CEHN5CVC6INV48,825082,OH,2017
549300CEHN5CVC6INV48,191204,OH,2017
549300CEHN5CVC6INV48,1206537,OH,2017
549300CEHN5CVC6INV48,142506,OH,2017
549300CEHN5CVC6INV48,448172,OH,2017
549300CEHN5CVC6INV48,1858824,OH,2017
549300CEHN5CVC6INV48,274305,OH,2017
549300CEHN5CVC6INV48,1962053,OH,2017
549300CEHN5CVC6INV48,1824583,OH,2017
549300CEHN5CVC6INV48,1288768,OH,2017
549300CEHN5CVC6INV48,945178,OH,2017
549300CEHN5CVC6INV48,1485370,OH,2017
549300CEHN5CVC6INV48,1476355,OH,2017
549300CEHN5CVC6INV48,811897,OH,2017
549300CEHN5CVC6INV48,823250,OH,2017
549300CEHN5CVC6INV48,356344,OH,2017
549300CEHN5CVC6INV48,1672050,OH,2017
549300CEHN5CVC6INV48,1596852,OH,2017
549300CEHN5CVC6INV48,1587582,OH,2017
549300CEHN5CVC6INV48,558396,OH,2017
549300CEHN5CVC6INV48,1674472,OH,2017
549300CEHN5CVC6INV48,1596338,OH,2017
549300CEHN5CVC6INV48,130105,OH,2017
549300CEHN5CVC6INV48,584248,OH,2017
549300CEHN5CVC6INV48,1483975,OH,2017
549300CEHN5CVC6INV48,1946506,OH,2017
549300CEHN5CVC6INV48,1525692,OH,2017
549300CEHN5CVC6INV48,392504,OH,2017
549300CEHN5CVC6INV48,767282,OH,2017
549300CEHN5CVC6INV48,558435,OH,2017
549300CEHN5CVC6INV48,737100,OH,2017
549300CEHN5CVC6INV48,148851,OH,2017
549300CEHN5CVC6INV48,1994701,OH,2017
549300CEHN5CVC6INV48,1520086,OH,2017
549300CEHN5CVC6INV48,1492640,OH,2017
549300CEHN5CVC6INV48,159530,OH,2017
549300CEHN5CVC6INV48,612707,OH,2017
549300CEHN5CVC6INV48,1605158,OH,2017
549300CEHN5CVC6INV48,597371,OH,2017
549300CEHN5CVC6INV48,1064451,OH,2017
549300CEHN5CVC6INV48,1585241,OH,2017
549300CEHN5CVC6INV48,1537638,OH,2017
549300CEHN5CVC6INV48,414259,OH,2017
549300CEHN5CVC6INV48,682818,OH,2017
549300CEHN5CVC6INV48,1150674,OH,2017
549300CEHN5CVC6INV48,1523602,OH,2017
549300CEHN5CVC6INV48,1710598,OH,2017
549300CEHN5CVC6INV48,1609396,OH,2017
549300CEHN5CVC6INV48,565579,OH,2017
549300CEHN5CVC6INV48,1554710,OH,2017
549300CEHN5CVC6INV48,1404704,OH,2017
549300CEHN5CVC6INV48,1449092,OH,2017
549300CEHN5CVC6INV48,1695757,OH,2017
549300CEHN5CVC6INV48,440073,OH,2017
549300CEHN5CVC6INV48,1320290,OH,2017
549300CEHN5CVC6INV48,1533825,OH,2017
549300CEHN5CVC6INV48,1631532,OH,2017
549300CEHN5CVC6INV48,1772975,OH,2017
549300CEHN5CVC6INV48,1626902,OH,2017
549300CEHN5CVC6INV48,192311,OH,2017
549300CEHN5CVC6INV48,1510956,OH,2017
549300CEHN5CVC6INV48,1054245,OH,2017
549300CEHN5CVC6INV48,1049286,OH,2017
549300CEHN5CVC6INV48,1471905,OH,2017
549300CEHN5CVC6INV48,1585830,OH,2017
549300CEHN5CVC6INV48,1350566,OH,2017
549300CEHN5CVC6INV48,1714438,OH,2017
549300CEHN5CVC6INV48,1504838,OH,2017
549300CEHN5CVC6INV48,407531,OH,2017
549300CEHN5CVC6INV48,1211410,OH,2017
549300CEHN5CVC6INV48,617461,OH,2017
549300CEHN5CVC6INV48,586782,OH,2017
549300CEHN5CVC6INV48,1232914,OH,2017
549300CEHN5CVC6INV48,1115603,OH,2017
549300CEHN5CVC6INV48,1438626,OH,2017
549300CEHN5CVC6INV48,697324,OH,2017
549300CEHN5CVC6INV48,1251645,OH,2017
549300CEHN5CVC6INV48,875689,OH,2017
549300CEHN5CVC6INV48,1419539,OH,2017
549300CEHN5CVC6INV48,1763944,OH,2017
549300CEHN5CVC6INV48,1021989,OH,2017
549300CEHN5CVC6INV48,1499412,OH,2017
549300CEHN5CVC6INV48,1861461,OH,2017
549300CEHN5CVC6INV48,790411,OH,2017
549300CEHN5CVC6INV48,1005409,OH,2017
549300CEHN5CVC6INV48,1213899,OH,2017
549300CEHN5CVC6INV48,590063,OH,2017
549300CEHN5CVC6INV48,1290974,OH,2017
549300CEHN5CVC6INV48,1368300,OH,2017
549300CEHN5CVC6INV48,1066776,OH,2017
549300CEHN5CVC6INV48,147449,OH,2017
549300CEHN5CVC6INV48,452781,OH,2017
549300CEHN5CVC6INV48,214910,OH,2017
549300CEHN5CVC6INV48,660732,OH,2017
549300CEHN5CVC6INV48,939916,OH,2017
549300CEHN5CVC6INV48,1224457,OH,2017
549300CEHN5CVC6INV48,242549,OH,2017
549300CEHN5CVC6INV48,1062054,OH,2017
549300CEHN5CVC6INV48,1259780,OH,2017
549300CEHN5CVC6INV48,1365200,OH,2017
549300CEHN5CVC6INV48,1830088,OH,2017
549300CEHN5CVC6INV48,1649210,OH,2017
549300CEHN5CVC6INV48,1483582,OH,2017
549300CEHN5CVC6INV48,1680421,OH,2017
549300CEHN5CVC6INV48,1130287,OH,2017
549300CEHN5CVC6INV48,1260127,OH,2017
549300CEHN5CVC6INV48,1356933,OH,2017
549300CEHN5CVC6INV48,930501,OH,2017
549300CEHN5CVC6INV48,1115355,OH,2017
549300CEHN5CVC6INV48,967953,OH,2017
549300CEHN5CVC6INV48,243455,OH,2017
549300CEHN5CVC6INV48,278528,OH,2017
549300CEHN5CVC6INV48,790672,OH,2017
549300CEHN5CVC6INV48,1351616,OH,2017
549300CEHN5CVC6INV48,1443550,OH,2017
549300CEHN5CVC6INV48,520234,OH,2017
